encoder,case_id,symbology,category,ec_level,encoding,pdf417_columns,status,detail,n_samples,n_trials_valid,validity_rate,median_ms,mean_ms,stddev_ms,min_ms,median_area_modules,median_file_bytes
pystrich,pdf-mixed_modes-ecl2,pdf417,mixed_modes,2,,,ok,,25,5,1.0,1.0273,0.9962,0.0928,0.8152,6150,1246
pystrich,pdf-mixed_modes-ecl2-svg,pdf417,mixed_modes,2,,,ok,,25,5,1.0,0.7661,0.7566,0.0701,0.6269,6150,63744
pystrich,pdf-near_capacity-ecl5,pdf417,near_capacity,5,,,ok,,25,5,1.0,5.8723,5.9273,0.1661,5.7522,31122,5026
pystrich,pdf-near_capacity-ecl5-svg,pdf417,near_capacity,5,,,ok,,25,5,1.0,4.7376,4.7652,0.1139,4.6406,31122,322032
pystrich,pdf-numeric_long-ecl2,pdf417,numeric_long,2,,,ok,,25,5,1.0,0.7645,0.7808,0.0343,0.7462,4512,971
pystrich,pdf-numeric_long-ecl2-svg,pdf417,numeric_long,2,,,ok,,25,5,1.0,0.5841,0.5881,0.0219,0.5615,4512,46769
pystrich,pdf-text_para-ecl2,pdf417,text_para,2,,,ok,,25,5,1.0,2.1459,2.0878,0.5778,1.3885,13608,2382
pystrich,pdf-text_para-ecl2-cols12,pdf417,text_para,2,,12,ok,,25,5,1.0,1.9112,2.0361,0.4252,1.4182,12285,2245
pystrich,pdf-text_para-ecl2-cols12-svg,pdf417,text_para,2,,12,ok,,25,5,1.0,1.4285,1.5114,0.3237,1.0337,12285,127265
pystrich,pdf-text_para-ecl2-cols6,pdf417,text_para,2,,6,ok,,25,5,1.0,2.1433,2.3574,0.4326,1.8368,14364,2806
pystrich,pdf-text_para-ecl2-cols6-svg,pdf417,text_para,2,,6,ok,,25,5,1.0,1.6032,1.8029,0.3678,1.3852,14364,149338
pystrich,pdf-text_para-ecl2-svg,pdf417,text_para,2,,,ok,,25,5,1.0,1.626,1.5574,0.4537,0.9932,13608,140843
pystrich,pdf-upper_c40-ecl2,pdf417,upper_c40,2,,,ok,,25,5,1.0,0.6862,0.6828,0.0244,0.6302,4104,912
pystrich,pdf-upper_c40-ecl2-svg,pdf417,upper_c40,2,,,ok,,25,5,1.0,0.5198,0.5179,0.0253,0.4696,4104,42568
pystrich,pdf-url-ecl2,pdf417,url,2,,,ok,,25,5,1.0,0.7347,0.7262,0.0226,0.6726,4512,959
pystrich,pdf-url-ecl2-svg,pdf417,url,2,,,ok,,25,5,1.0,0.5583,0.5553,0.0197,0.5176,4512,46760
pystrich,pdf-url_nc-ecl5,pdf417,url_near_capacity,5,,,ok,,25,5,1.0,8.047,8.0807,0.1364,7.8507,42150,6663
pystrich,pdf-url_nc-ecl5-svg,pdf417,url_near_capacity,5,,,ok,,25,5,1.0,6.7542,6.7694,0.1546,6.5385,42150,436186
pystrich,pdf-utf8-ecl2,pdf417,utf8,2,utf-8,,ok,,25,5,1.0,0.6861,0.7065,0.0694,0.6277,4158,906
pystrich,pdf-utf8-ecl2-auto,pdf417,utf8,2,,,ok,,25,5,1.0,0.691,0.6865,0.0893,0.5472,4158,906
pystrich,pdf-utf8-ecl2-auto-svg,pdf417,utf8,2,,,ok,,25,5,1.0,0.5106,0.5181,0.0758,0.4116,4158,43191
pystrich,pdf-utf8-ecl2-svg,pdf417,utf8,2,utf-8,,ok,,25,5,1.0,0.5075,0.527,0.0642,0.4518,4158,43191
pystrich,pdf-xml_nc-ecl5,pdf417,xml_near_capacity,5,,,ok,,25,5,1.0,7.5128,7.5504,0.1741,7.3651,39240,6319
pystrich,pdf-xml_nc-ecl5-svg,pdf417,xml_near_capacity,5,,,ok,,25,5,1.0,6.074,6.1088,0.0867,6.0209,39240,406074
pystrich,qr-alnum-eclH,qr,alnum,H,,,ok,,25,5,1.0,1.1121,1.2163,0.3026,0.8725,1089,816
pystrich,qr-alnum-eclH-svg,qr,alnum,H,,,ok,,25,5,1.0,0.8718,0.8157,0.0982,0.681,1089,11736
pystrich,qr-alnum-eclL,qr,alnum,L,,,ok,,25,5,1.0,0.8708,0.8936,0.2423,0.6909,625,561
pystrich,qr-alnum-eclL-svg,qr,alnum,L,,,ok,,25,5,1.0,0.5841,0.5897,0.0201,0.565,625,7331
pystrich,qr-alnum-eclM,qr,alnum,M,,,ok,,25,5,1.0,0.9465,1.0485,0.2162,0.8267,841,673
pystrich,qr-alnum-eclM-svg,qr,alnum,M,,,ok,,25,5,1.0,0.7474,0.7258,0.1004,0.5477,841,9513
pystrich,qr-alnum-eclQ,qr,alnum,Q,,,ok,,25,5,1.0,1.1462,1.1268,0.2624,0.8373,841,688
pystrich,qr-alnum-eclQ-svg,qr,alnum,Q,,,ok,,25,5,1.0,0.7786,0.8068,0.1042,0.6824,841,9640
pystrich,qr-base64_nc-eclM,qr,base64_near_capacity,M,,,ok,,25,5,1.0,29.3524,31.2424,4.2743,27.1746,27225,12031
pystrich,qr-base64_nc-eclM-svg,qr,base64_near_capacity,M,,,ok,,25,5,1.0,25.5496,27.6868,3.825,24.0773,27225,300642
pystrich,qr-bcbp-eclM,qr,bcbp,M,,,ok,,25,5,1.0,0.9892,1.2445,0.3596,0.9415,841,691
pystrich,qr-bcbp-eclM-svg,qr,bcbp,M,,,ok,,25,5,1.0,0.8464,1.0863,0.3294,0.8096,841,9594
pystrich,qr-json_nc-eclM,qr,json_near_capacity,M,,,ok,,25,5,1.0,27.9682,29.1726,2.9716,26.2681,27225,12021
pystrich,qr-json_nc-eclM-svg,qr,json_near_capacity,M,,,ok,,25,5,1.0,24.409,26.9249,3.7483,23.6,27225,299908
pystrich,qr-kanji-eclM,qr,kanji,M,shift_jis,,ok,,25,5,1.0,0.9348,0.9658,0.2054,0.6568,841,685
pystrich,qr-kanji-eclM-auto,qr,kanji,M,,,ok,,25,5,1.0,1.2953,1.2578,0.2297,0.8433,1369,956
pystrich,qr-kanji-eclM-auto-svg,qr,kanji,M,,,ok,,25,5,1.0,1.1019,1.07,0.2067,0.6967,1369,14986
pystrich,qr-kanji-eclM-svg,qr,kanji,M,shift_jis,,ok,,25,5,1.0,0.7358,0.7339,0.1197,0.5267,841,9601
pystrich,qr-latin1-eclM,qr,latin1,M,iso-8859-1,,ok,,25,5,1.0,1.6152,1.6786,0.3957,1.0679,1681,1105
pystrich,qr-latin1-eclM-auto,qr,latin1,M,,,ok,,25,5,1.0,1.5729,1.5331,0.2553,1.0692,1681,1105
pystrich,qr-latin1-eclM-auto-svg,qr,latin1,M,,,ok,,25,5,1.0,1.3459,1.3183,0.2306,0.9046,1681,18419
pystrich,qr-latin1-eclM-svg,qr,latin1,M,iso-8859-1,,ok,,25,5,1.0,1.3576,1.3272,0.2354,0.8916,1681,18419
pystrich,qr-latin1_ambiguous-eclM,qr,latin1_ambiguous,M,iso-8859-1,,ok,,25,5,1.0,1.3746,1.4532,0.3057,1.1294,1369,955
pystrich,qr-latin1_ambiguous-eclM-auto,qr,latin1_ambiguous,M,,,ok,,25,5,1.0,1.3639,1.3416,0.2002,1.1256,1369,955
pystrich,qr-latin1_ambiguous-eclM-auto-svg,qr,latin1_ambiguous,M,,,ok,,25,5,1.0,1.1769,1.155,0.1769,0.9643,1369,15507
pystrich,qr-latin1_ambiguous-eclM-svg,qr,latin1_ambiguous,M,iso-8859-1,,ok,,25,5,1.0,1.1916,1.1679,0.1789,0.9574,1369,15507
pystrich,qr-mixed_modes-eclM,qr,mixed_modes,M,,,ok,,25,5,1.0,2.4495,2.4353,0.6124,1.7542,1681,1128
pystrich,qr-mixed_modes-eclM-svg,qr,mixed_modes,M,,,ok,,25,5,1.0,1.5978,1.6532,0.2744,1.2357,1681,19227
pystrich,qr-near_capacity-eclH,qr,near_capacity,H,,,ok,,25,5,1.0,21.5547,23.7128,4.5923,20.9108,27225,12023
pystrich,qr-near_capacity-eclH-svg,qr,near_capacity,H,,,ok,,25,5,1.0,18.475,20.0696,3.2574,17.9884,27225,299253
pystrich,qr-near_capacity-eclL,qr,near_capacity,L,,,ok,,25,5,1.0,31.8124,33.1622,5.8822,27.6816,27225,11769
pystrich,qr-near_capacity-eclL-svg,qr,near_capacity,L,,,ok,,25,5,1.0,26.8833,28.9992,3.7225,25.029,27225,295366
pystrich,qr-near_capacity-eclM,qr,near_capacity,M,,,ok,,25,5,1.0,30.0805,28.9262,2.8323,25.2863,27225,11831
pystrich,qr-near_capacity-eclM-svg,qr,near_capacity,M,,,ok,,25,5,1.0,23.4843,25.7854,3.7864,22.3707,27225,294972
pystrich,qr-near_capacity-eclQ,qr,near_capacity,Q,,,ok,,25,5,1.0,23.8821,26.1938,4.2105,22.6474,27225,11882
pystrich,qr-near_capacity-eclQ-svg,qr,near_capacity,Q,,,ok,,25,5,1.0,20.0595,21.6498,3.3021,19.6319,27225,296484
pystrich,qr-numeric_long-eclM,qr,numeric_long,M,,,ok,,25,5,1.0,1.6925,1.9604,0.883,1.3217,1089,816
pystrich,qr-numeric_long-eclM-svg,qr,numeric_long,M,,,ok,,25,5,1.0,1.1688,1.2314,0.1515,1.118,1089,12251
pystrich,qr-numeric_short-eclM,qr,numeric_short,M,,,ok,,25,5,1.0,1.1208,1.1036,0.3442,0.5277,441,401
pystrich,qr-numeric_short-eclM-svg,qr,numeric_short,M,,,ok,,25,5,1.0,0.3996,0.3994,0.0148,0.3763,441,5233
pystrich,qr-text_para-eclM,qr,text_para,M,,,ok,,25,5,1.0,5.3058,5.465,1.4507,3.7629,3721,2179
pystrich,qr-text_para-eclM-svg,qr,text_para,M,,,ok,,25,5,1.0,3.4009,3.8075,0.6326,3.263,3721,41915
pystrich,qr-url-eclM,qr,url,M,,,ok,,25,5,1.0,1.3777,1.3911,0.2454,1.1068,1369,937
pystrich,qr-url-eclM-svg,qr,url,M,,,ok,,25,5,1.0,1.1241,1.0706,0.0892,0.9373,1369,15114
pystrich,qr-url_nc-eclM,qr,url_near_capacity,M,,,ok,,25,5,1.0,33.2138,31.8986,3.1569,27.756,27225,12061
pystrich,qr-url_nc-eclM-svg,qr,url_near_capacity,M,,,ok,,25,5,1.0,25.8596,28.2001,3.8589,24.5046,27225,298315
pystrich,qr-utf8-eclM,qr,utf8,M,utf-8,,ok,,25,5,1.0,1.074,1.0756,0.1997,0.854,1089,808
pystrich,qr-utf8-eclM-auto,qr,utf8,M,,,ok,,25,5,1.0,1.0523,0.9791,0.1186,0.8222,1089,808
pystrich,qr-utf8-eclM-auto-svg,qr,utf8,M,,,ok,,25,5,1.0,0.8928,0.8296,0.1022,0.6899,1089,12073
pystrich,qr-utf8-eclM-svg,qr,utf8,M,utf-8,,ok,,25,5,1.0,0.8981,0.8396,0.1017,0.6846,1089,12073
pystrich,qr-xml_nc-eclM,qr,xml_near_capacity,M,,,ok,,25,5,1.0,27.4958,29.0394,2.994,26.2822,27225,11960
pystrich,qr-xml_nc-eclM-svg,qr,xml_near_capacity,M,,,ok,,25,5,1.0,24.0962,26.6717,3.7542,23.3927,27225,298631
pystrich-git,az-alnum-ecc10,aztec,alnum,10,,,ok,,25,5,1.0,0.7552,0.7553,0.1198,0.5776,529,445
pystrich-git,az-alnum-ecc10-svg,aztec,alnum,10,,,ok,,25,5,1.0,0.6175,0.6239,0.0978,0.4785,529,5854
pystrich-git,az-alnum-ecc23,aztec,alnum,23,,,ok,,25,5,1.0,1.0124,0.9485,0.1202,0.7862,729,547
pystrich-git,az-alnum-ecc23-svg,aztec,alnum,23,,,ok,,25,5,1.0,0.7618,0.7421,0.0669,0.6497,729,7773
pystrich-git,az-alnum-ecc50,aztec,alnum,50,,,ok,,25,5,1.0,0.8626,0.8548,0.0982,0.6784,729,545
pystrich-git,az-alnum-ecc50-svg,aztec,alnum,50,,,ok,,25,5,1.0,0.6718,0.6248,0.0846,0.5087,729,7860
pystrich-git,az-base64_nc-ecc23,aztec,base64_near_capacity,23,,,ok,,25,5,1.0,64.4358,65.2175,4.114,60.2164,19321,8687
pystrich-git,az-base64_nc-ecc23-svg,aztec,base64_near_capacity,23,,,ok,,25,5,1.0,37.4353,36.186,4.0786,30.874,19321,228536
pystrich-git,az-bcbp-ecc23,aztec,bcbp,23,,,ok,,25,5,1.0,1.7378,1.816,0.5975,1.0996,961,692
pystrich-git,az-bcbp-ecc23-svg,aztec,bcbp,23,,,ok,,25,5,1.0,1.5492,1.5956,0.5322,0.9841,961,10380
pystrich-git,az-json_nc-ecc23,aztec,json_near_capacity,23,,,ok,,25,5,1.0,51.6445,51.7863,7.9546,40.6395,17161,7536
pystrich-git,az-json_nc-ecc23-svg,aztec,json_near_capacity,23,,,ok,,25,5,1.0,31.0132,33.2705,4.0826,29.3757,17161,187890
pystrich-git,az-latin1-ecc23,aztec,latin1,23,iso-8859-1,,ok,,25,5,1.0,1.4294,1.4763,0.4188,0.8649,961,691
pystrich-git,az-latin1-ecc23-auto,aztec,latin1,23,,,ok,,25,5,1.0,1.3242,1.3336,0.3755,0.8268,961,691
pystrich-git,az-latin1-ecc23-auto-svg,aztec,latin1,23,,,ok,,25,5,1.0,1.176,1.1854,0.3351,0.733,961,10633
pystrich-git,az-latin1-ecc23-svg,aztec,latin1,23,iso-8859-1,,ok,,25,5,1.0,1.2065,1.2015,0.3355,0.7414,961,10633
pystrich-git,az-latin1_ambiguous-ecc23,aztec,latin1_ambiguous,23,iso-8859-1,,ok,,25,5,1.0,1.6703,1.6886,0.614,0.9621,1369,910
pystrich-git,az-latin1_ambiguous-ecc23-auto,aztec,latin1_ambiguous,23,,,ok,,25,5,1.0,1.5842,1.6358,0.5941,0.9468,1369,910
pystrich-git,az-latin1_ambiguous-ecc23-auto-svg,aztec,latin1_ambiguous,23,,,ok,,25,5,1.0,1.3934,1.4624,0.5518,0.8275,1369,16489
pystrich-git,az-latin1_ambiguous-ecc23-svg,aztec,latin1_ambiguous,23,iso-8859-1,,ok,,25,5,1.0,1.409,1.4868,0.5717,0.8323,1369,16489
pystrich-git,az-lower_text-ecc23,aztec,lower_text,23,,,ok,,25,5,1.0,0.8843,0.9129,0.1061,0.7956,529,448
pystrich-git,az-lower_text-ecc23-svg,aztec,lower_text,23,,,ok,,25,5,1.0,0.7555,0.7725,0.107,0.6597,529,5985
pystrich-git,az-mixed_modes-ecc23,aztec,mixed_modes,23,,,ok,,25,5,1.0,1.8111,2.2897,0.6817,1.6888,961,715
pystrich-git,az-mixed_modes-ecc23-svg,aztec,mixed_modes,23,,,ok,,25,5,1.0,1.5561,1.9519,0.5594,1.4356,961,11267
pystrich-git,az-near_capacity-ecc23,aztec,near_capacity,23,,,ok,,25,5,1.0,41.5165,41.5356,5.2223,34.2361,12769,5860
pystrich-git,az-near_capacity-ecc23-svg,aztec,near_capacity,23,,,ok,,25,5,1.0,27.0239,29.0371,3.8357,25.2001,12769,147017
pystrich-git,az-numeric_long-ecc23,aztec,numeric_long,23,,,ok,,25,5,1.0,2.5579,3.6049,2.5923,1.6958,1369,898
pystrich-git,az-numeric_long-ecc23-svg,aztec,numeric_long,23,,,ok,,25,5,1.0,2.0998,2.0346,0.2835,1.4841,1369,16142
pystrich-git,az-numeric_short-ecc23,aztec,numeric_short,23,,,ok,,25,5,1.0,0.2844,0.2933,0.0322,0.2464,225,272
pystrich-git,az-numeric_short-ecc23-svg,aztec,numeric_short,23,,,ok,,25,5,1.0,0.2083,0.224,0.0319,0.1877,225,2615
pystrich-git,az-text_para-ecc23,aztec,text_para,23,,,ok,,25,5,1.0,6.3822,6.7246,1.9904,3.6555,2809,1562
pystrich-git,az-text_para-ecc23-svg,aztec,text_para,23,,,ok,,25,5,1.0,5.121,5.2413,1.3719,3.2013,2809,31579
pystrich-git,az-tiny-ecc23,aztec,tiny,23,,,ok,,25,5,1.0,0.2607,0.2621,0.022,0.2249,225,275
pystrich-git,az-tiny-ecc23-svg,aztec,tiny,23,,,ok,,25,5,1.0,0.1832,0.191,0.034,0.1627,225,2657
pystrich-git,az-upper_c40-ecc23,aztec,upper_c40,23,,,ok,,25,5,1.0,0.9712,0.982,0.1291,0.8309,729,545
pystrich-git,az-upper_c40-ecc23-svg,aztec,upper_c40,23,,,ok,,25,5,1.0,0.8508,0.8285,0.097,0.7008,729,7696
pystrich-git,az-url-ecc23,aztec,url,23,,,ok,,25,5,1.0,1.5261,1.4759,0.1046,1.2658,961,698
pystrich-git,az-url-ecc23-svg,aztec,url,23,,,ok,,25,5,1.0,1.3181,1.2774,0.1028,1.0519,961,10414
pystrich-git,az-url_nc-ecc23,aztec,url_near_capacity,23,,,ok,,25,5,1.0,59.6942,60.7341,4.9893,55.4604,18225,8096
pystrich-git,az-url_nc-ecc23-svg,aztec,url_near_capacity,23,,,ok,,25,5,1.0,32.3136,34.3979,4.0078,30.6678,18225,208659
pystrich-git,az-utf8-ecc23,aztec,utf8,23,utf-8,,ok,,25,5,1.0,0.7997,0.8088,0.1579,0.5299,529,448
pystrich-git,az-utf8-ecc23-auto,aztec,utf8,23,,,ok,,25,5,1.0,0.8159,0.7784,0.1271,0.5351,529,442
pystrich-git,az-utf8-ecc23-auto-svg,aztec,utf8,23,,,ok,,25,5,1.0,0.6716,0.6497,0.1238,0.4137,529,6112
pystrich-git,az-utf8-ecc23-svg,aztec,utf8,23,utf-8,,ok,,25,5,1.0,0.6816,0.6527,0.1208,0.414,529,6112
pystrich-git,az-xml_nc-ecc23,aztec,xml_near_capacity,23,,,ok,,25,5,1.0,46.9013,45.7323,6.4145,36.4551,15625,6815
pystrich-git,az-xml_nc-ecc23-svg,aztec,xml_near_capacity,23,,,ok,,25,5,1.0,29.2571,32.1336,4.1186,28.0105,15625,175165
pystrich-git,dm-alnum,datamatrix,alnum,,,,ok,,25,5,1.0,0.3539,0.3914,0.0837,0.3266,484,411
pystrich-git,dm-alnum-svg,datamatrix,alnum,,,,ok,,25,5,1.0,0.2456,0.2582,0.0264,0.2307,484,5749
pystrich-git,dm-base64_nc,datamatrix,base64_near_capacity,,,,ok,,25,5,1.0,9.563,11.1246,3.1073,9.4071,17424,7486
pystrich-git,dm-base64_nc-svg,datamatrix,base64_near_capacity,,,,ok,,25,5,1.0,8.1132,10.7855,3.6577,7.5586,17424,192639
pystrich-git,dm-bcbp,datamatrix,bcbp,,,,ok,,25,5,1.0,0.8726,0.8348,0.2471,0.5102,1296,850
pystrich-git,dm-bcbp-svg,datamatrix,bcbp,,,,ok,,25,5,1.0,0.6375,0.6282,0.19,0.3751,1296,14722
pystrich-git,dm-edifact_charset,datamatrix,edifact_charset,,,,ok,,25,5,1.0,0.4783,0.5064,0.0602,0.4378,676,514
pystrich-git,dm-edifact_charset-svg,datamatrix,edifact_charset,,,,ok,,25,5,1.0,0.3461,0.3705,0.0637,0.3059,676,7796
pystrich-git,dm-json_nc,datamatrix,json_near_capacity,,,,ok,,25,5,1.0,9.3481,10.9656,3.1518,9.2151,17424,7405
pystrich-git,dm-json_nc-svg,datamatrix,json_near_capacity,,,,ok,,25,5,1.0,7.6471,9.0969,2.9453,7.4281,17424,193722
pystrich-git,dm-latin1,datamatrix,latin1,,iso-8859-1,,ok,,25,5,1.0,0.6225,0.6695,0.1826,0.4056,1024,730
pystrich-git,dm-latin1-auto,datamatrix,latin1,,,,ok,,25,5,1.0,0.5948,0.6252,0.1543,0.3831,1024,730
pystrich-git,dm-latin1-auto-svg,datamatrix,latin1,,,,ok,,25,5,1.0,0.4405,0.47,0.1214,0.2837,1024,12109
pystrich-git,dm-latin1-svg,datamatrix,latin1,,iso-8859-1,,ok,,25,5,1.0,0.4632,0.4995,0.1392,0.298,1024,12109
pystrich-git,dm-latin1_ambiguous,datamatrix,latin1_ambiguous,,iso-8859-1,,ok,,25,5,1.0,0.7455,0.7441,0.1254,0.5251,1296,857
pystrich-git,dm-latin1_ambiguous-auto,datamatrix,latin1_ambiguous,,,,ok,,25,5,1.0,0.6999,0.7011,0.1067,0.5135,1296,857
pystrich-git,dm-latin1_ambiguous-auto-svg,datamatrix,latin1_ambiguous,,,,ok,,25,5,1.0,0.5315,0.5241,0.0864,0.3659,1296,15112
pystrich-git,dm-latin1_ambiguous-svg,datamatrix,latin1_ambiguous,,iso-8859-1,,ok,,25,5,1.0,0.5348,0.5344,0.093,0.3707,1296,15112
pystrich-git,dm-lower_text,datamatrix,lower_text,,,,ok,,25,5,1.0,0.4024,0.4205,0.0297,0.3933,576,451
pystrich-git,dm-lower_text-svg,datamatrix,lower_text,,,,ok,,25,5,1.0,0.2872,0.3183,0.1114,0.2759,576,6823
pystrich-git,dm-mixed_modes,datamatrix,mixed_modes,,,,ok,,25,5,1.0,1.1903,1.2576,0.3708,0.6723,1600,969
pystrich-git,dm-mixed_modes-svg,datamatrix,mixed_modes,,,,ok,,25,5,1.0,0.7646,0.7552,0.1663,0.4929,1600,18004
pystrich-git,dm-near_capacity,datamatrix,near_capacity,,,,ok,,25,5,1.0,8.7164,10.2507,2.4322,8.2822,14400,6227
pystrich-git,dm-near_capacity-svg,datamatrix,near_capacity,,,,ok,,25,5,1.0,7.1944,7.2946,0.3936,6.8911,14400,162626
pystrich-git,dm-numeric_even,datamatrix,numeric_even,,,,ok,,25,5,1.0,0.3975,0.3835,0.0885,0.2502,400,378
pystrich-git,dm-numeric_even-svg,datamatrix,numeric_even,,,,ok,,25,5,1.0,0.2747,0.2478,0.053,0.173,400,4818
pystrich-git,dm-numeric_long,datamatrix,numeric_long,,,,ok,,25,5,1.0,0.8154,0.8632,0.1048,0.7724,1024,716
pystrich-git,dm-numeric_long-svg,datamatrix,numeric_long,,,,ok,,25,5,1.0,0.6229,0.6283,0.036,0.5831,1024,11848
pystrich-git,dm-numeric_odd,datamatrix,numeric_odd,,,,ok,,25,5,1.0,0.3754,0.3682,0.054,0.2768,400,368
pystrich-git,dm-numeric_odd-svg,datamatrix,numeric_odd,,,,ok,,25,5,1.0,0.2526,0.2545,0.0349,0.192,400,4858
pystrich-git,dm-numeric_prefix,datamatrix,numeric_prefix,,,,ok,,25,5,1.0,0.2138,0.2177,0.0154,0.1946,196,259
pystrich-git,dm-numeric_prefix-svg,datamatrix,numeric_prefix,,,,ok,,25,5,1.0,0.1444,0.1487,0.0153,0.1322,196,2693
pystrich-git,dm-numeric_short,datamatrix,numeric_short,,,,ok,,25,5,1.0,0.2004,0.1965,0.0265,0.1442,144,218
pystrich-git,dm-numeric_short-svg,datamatrix,numeric_short,,,,ok,,25,5,1.0,0.1171,0.1198,0.0191,0.0907,144,1932
pystrich-git,dm-numeric_suffix,datamatrix,numeric_suffix,,,,ok,,25,5,1.0,0.2193,0.2148,0.0173,0.1842,256,269
pystrich-git,dm-numeric_suffix-svg,datamatrix,numeric_suffix,,,,ok,,25,5,1.0,0.1483,0.1465,0.0134,0.1238,256,3032
pystrich-git,dm-text_para,datamatrix,text_para,,,,ok,,25,5,1.0,3.0368,3.0638,0.4092,2.4486,5184,2627
pystrich-git,dm-text_para-svg,datamatrix,text_para,,,,ok,,25,5,1.0,2.5039,3.649,2.7314,1.8492,5184,58454
pystrich-git,dm-upper_c40,datamatrix,upper_c40,,,,ok,,25,5,1.0,0.4919,0.5162,0.0837,0.4201,676,495
pystrich-git,dm-upper_c40-svg,datamatrix,upper_c40,,,,ok,,25,5,1.0,0.3343,0.3397,0.0324,0.2923,676,7628
pystrich-git,dm-url,datamatrix,url,,,,ok,,25,5,1.0,0.5914,0.6016,0.0312,0.5661,1024,715
pystrich-git,dm-url-svg,datamatrix,url,,,,ok,,25,5,1.0,0.4283,0.439,0.0216,0.411,1024,11807
pystrich-git,dm-url_nc,datamatrix,url_near_capacity,,,,ok,,25,5,1.0,9.5528,10.9649,2.7679,9.3962,17424,7353
pystrich-git,dm-url_nc-svg,datamatrix,url_near_capacity,,,,ok,,25,5,1.0,7.7798,9.2216,2.898,7.5705,17424,190621
pystrich-git,dm-utf8,datamatrix,utf8,,utf-8,,ok,,25,5,1.0,0.5017,0.5342,0.0748,0.4703,1024,713
pystrich-git,dm-utf8-auto,datamatrix,utf8,,,,ok,,25,5,1.0,0.4965,0.5238,0.0634,0.4691,1024,713
pystrich-git,dm-utf8-auto-svg,datamatrix,utf8,,,,ok,,25,5,1.0,0.3599,0.3758,0.0507,0.3286,1024,11645
pystrich-git,dm-utf8-svg,datamatrix,utf8,,utf-8,,ok,,25,5,1.0,0.3619,0.3773,0.0506,0.3293,1024,11645
pystrich-git,dm-x12_charset,datamatrix,x12_charset,,,,ok,,25,5,1.0,0.406,0.4007,0.0192,0.3608,576,457
pystrich-git,dm-x12_charset-svg,datamatrix,x12_charset,,,,ok,,25,5,1.0,0.2991,0.2952,0.0147,0.2645,576,6822
pystrich-git,dm-xml_nc,datamatrix,xml_near_capacity,,,,ok,,25,5,1.0,9.6779,11.4019,3.6682,9.2181,17424,7435
pystrich-git,dm-xml_nc-svg,datamatrix,xml_near_capacity,,,,ok,,25,5,1.0,7.7021,9.2689,3.1488,7.529,17424,190907
pystrich-git,dmr-alnum,datamatrix_rect,alnum,,,,ok,,25,5,1.0,0.4017,0.4133,0.1008,0.302,432,370
pystrich-git,dmr-alnum-svg,datamatrix_rect,alnum,,,,ok,,25,5,1.0,0.2295,0.2597,0.0586,0.2123,432,4889
pystrich-git,dmr-lower_text,datamatrix_rect,lower_text,,,,ok,,25,5,1.0,0.3855,0.4043,0.0393,0.3565,576,456
pystrich-git,dmr-lower_text-svg,datamatrix_rect,lower_text,,,,ok,,25,5,1.0,0.2891,0.3036,0.0325,0.2651,576,6561
pystrich-git,dmr-numeric_short,datamatrix_rect,numeric_short,,,,ok,,25,5,1.0,0.1795,0.1901,0.0278,0.1494,144,204
pystrich-git,dmr-numeric_short-svg,datamatrix_rect,numeric_short,,,,ok,,25,5,1.0,0.1059,0.1153,0.0183,0.0949,144,1926
pystrich-git,dmr-upper_c40,datamatrix_rect,upper_c40,,,,ok,,25,5,1.0,0.4806,0.4661,0.0381,0.3904,768,519
pystrich-git,dmr-upper_c40-svg,datamatrix_rect,upper_c40,,,,ok,,25,5,1.0,0.3611,0.3467,0.0306,0.2812,768,8636
pystrich-git,dmr-x12_charset,datamatrix_rect,x12_charset,,,,ok,,25,5,1.0,0.4599,0.4515,0.0352,0.3816,768,528
pystrich-git,dmr-x12_charset-svg,datamatrix_rect,x12_charset,,,,ok,,25,5,1.0,0.3474,0.3428,0.0304,0.2864,768,8387
pystrich-git,pdf-alnum-ecl2,pdf417,alnum,2,,,ok,,25,5,1.0,0.5787,0.602,0.0532,0.538,3288,775
pystrich-git,pdf-alnum-ecl2-svg,pdf417,alnum,2,,,ok,,25,5,1.0,0.4297,0.4506,0.0386,0.4052,3288,34187
pystrich-git,pdf-alnum-ecl5,pdf417,alnum,5,,,ok,,25,5,1.0,1.1633,1.1463,0.0711,1.0321,7170,1377
pystrich-git,pdf-alnum-ecl5-svg,pdf417,alnum,5,,,ok,,25,5,1.0,0.8751,0.8611,0.0419,0.7834,7170,74237
pystrich-git,pdf-alnum-ecl8,pdf417,alnum,8,,,ok,,25,5,1.0,5.4777,5.5087,0.1691,5.2938,32604,5268
pystrich-git,pdf-alnum-ecl8-svg,pdf417,alnum,8,,,ok,,25,5,1.0,4.3,4.3235,0.1568,4.1592,32604,337404
pystrich-git,pdf-base64_nc-ecl5,pdf417,base64_near_capacity,5,,,ok,,25,5,1.0,9.0001,9.0219,0.2829,8.6526,46899,7236
pystrich-git,pdf-base64_nc-ecl5-svg,pdf417,base64_near_capacity,5,,,ok,,25,5,1.0,7.4546,8.5197,2.9392,7.1002,46899,485366
pystrich-git,pdf-bcbp-ecl2,pdf417,bcbp,2,,,ok,,25,5,1.0,0.9155,0.8676,0.1518,0.6778,5535,1108
pystrich-git,pdf-bcbp-ecl2-svg,pdf417,bcbp,2,,,ok,,25,5,1.0,0.6895,0.8014,0.3318,0.5156,5535,57345
